"ID","UPRN","EASTING","NORTHING","LATITUDE","LONGITUDE"
15110,675317,368215.38,169776.25,51.4260927,-2.4585453
15128,675353,365258.41,177492.37,51.4952965,-2.5018348
15134,675358,359538.02,180892.41,51.525485,-2.5846241
15047,675370,365413.9,171494.61,51.4413786,-2.4990068
15081,675399,365386.31,171404.49,51.4405667,-2.4993948
15082,675400,365399.91,171369.46,51.4402525,-2.4991957
15089,675405,365436.65,171387.21,51.4404143,-2.4986689
15090,675406,365459.81,171391.93,51.4404582,-2.4983362
15095,675417,365378.98,171473.8,51.4411894,-2.4995071
15102,675424,365388.04,171463.12,51.4410939,-2.4993757
15111,675434,365418.97,171418.45,51.4406942,-2.4989263
15117,675441,371849.58,184251.43,51.5564377,-2.4074338
15119,675455,363543.02,177867.55,51.4985616,-2.5265826
15135,675470,363726.3,177774.49,51.4977367,-2.5239328
15048,675480,363587.96,177961.88,51.4994126,-2.525945
15060,675491,363655.41,177915.46,51.4989996,-2.5249686
15074,675507,363748.24,177814.53,51.4980981,-2.5236209
15083,675512,363753.14,177856.75,51.498478,-2.5235547
15084,675514,363769.85,177835.2,51.4982853,-2.5233117
15085,675515,363780,177826.96,51.4982119,-2.5231647
15091,675518,363660.27,177822.33,51.4981626,-2.5248889
15096,675529,363674.29,177854.74,51.4984549,-2.5246903
15120,675582,367639.68,177351.33,51.49417,-2.467521
15136,675592,367655.93,177394.97,51.4945633,-2.467291
15055,675617,367670.87,177421.53,51.494803,-2.4670782
15056,675619,367669.61,177418.32,51.4947741,-2.4670961
15049,675632,367671.29,177334.55,51.4940209,-2.4670642
15050,675634,367666.98,177319.68,51.493887,-2.4671249
15057,675638,367629.26,177323.58,51.4939199,-2.4676686
15061,675644,367630.02,177310.87,51.4938057,-2.4676565
15062,675661,367698.77,177357.18,51.494226,-2.4666704
15075,675675,370019.89,183518.83,51.549756,-2.4337623
15076,675676,370024.78,183520.95,51.5497753,-2.433692
15137,676476,360012.6,181521.21,51.5311723,-2.5778554
15140,676479,360034.29,181499.3,51.5309769,-2.5775403
15142,676494,364170.68,172416.33,51.4495886,-2.5169859
15143,676495,364175.25,172405.95,51.4494956,-2.5169191
15165,676668,365219,174613,51.469405,-2.5021186
15144,676726,367795.13,177583.28,51.4962645,-2.4653031
15146,676732,367817.94,177608.6,51.4964934,-2.4649769
15147,676735,367823.79,177534.76,51.4958298,-2.4648858
15155,676764,367767.3,177603.13,51.4964413,-2.4657058
15166,676788,367740.32,177685.47,51.4971802,-2.466102
15171,676797,367788.51,177670.66,51.4970497,-2.4654065
15175,677045,364548.22,173273.25,51.4573172,-2.5116397
15141,677056,364563.91,173248.56,51.4570962,-2.5114114
15145,677058,364567.55,173269.64,51.4572859,-2.5113611
15152,677369,366858.18,173869.13,51.4628153,-2.4784507
15156,677631,364482.68,173795.88,51.4620122,-2.5126357
15157,677644,364488.2,173778.98,51.4618606,-2.5125545
15158,677645,364490.23,173775.18,51.4618266,-2.5125249
15162,677650,358797.69,179892.13,51.5164378,-2.5951774
15167,677660,358769.05,179952.79,51.516981,-2.5955972
15170,677670,367980,177525,51.495751,-2.4626348
15172,677681,367995.75,177551.8,51.4959928,-2.4624104
15159,677962,365339.34,174450.4,51.4679505,-2.5003701
15160,677963,365375.36,174451.65,51.4679639,-2.4998517
15161,677964,365356.6,174420.52,51.4676829,-2.5001187
15148,678113,367601.75,178028.18,51.5002536,-2.4681297
15149,678114,367603.04,178032.02,51.5002882,-2.4681114
15150,678117,367611.67,178044.35,51.5003996,-2.4679882
15151,678119,367616.67,178054.54,51.5004915,-2.4679171
15153,678122,367621.25,178066.19,51.5005965,-2.4678522
15154,678130,367650.41,178114.57,51.5010332,-2.4674366
15163,678158,367660.23,178079.27,51.5007164,-2.4672919
15164,678160,367670.04,178083.78,51.5007575,-2.467151
15168,678164,367677.98,178084.39,51.5007634,-2.4670367
15169,678166,367684.02,178084.2,51.5007621,-2.4669496
15173,678176,372959.88,182179.4,51.5378618,-2.3912589
15174,678180,363519.78,177849.66,51.4983992,-2.5269156
15138,678188,363580.02,177811.39,51.498059,-2.5260438
15139,678189,363584.9,177808.63,51.4980345,-2.5259732
15185,678198,363661.81,177757.55,51.4975802,-2.52486
15189,678202,363592.98,177802.59,51.4979807,-2.5258562
15190,678205,363550.62,177738.31,51.4974,-2.5264597
15194,678208,363551.89,177703.98,51.4970915,-2.5264379
15203,678227,363498.83,177826.27,51.4981876,-2.5272149
15215,678246,363464.52,177765.54,51.4976393,-2.5277028
15222,678251,363454.93,177736.99,51.497382,-2.527838
15226,678268,363491.61,177758.44,51.4975772,-2.5273119
15234,678276,363471.08,177709.33,51.4971343,-2.5276025
15186,678296,363577.64,177721.88,51.4972541,-2.5260688
15197,678334,359657.54,180879.53,51.5253777,-2.5828999
15206,678349,359569.76,180902.18,51.5255751,-2.5841677
15207,678351,359572.11,180908.63,51.5256332,-2.5841346
15208,678353,359572.35,180914.6,51.5256869,-2.5841318
15212,678355,359577.14,180917.7,51.5257152,-2.5840632
15216,678361,359585.52,180925.61,51.5257869,-2.5839433
15217,678362,359586.87,180928.82,51.5258158,-2.5839242
15218,678363,359578.71,180956.75,51.5260664,-2.584045
15240,678401,359688.56,181042.85,51.5268484,-2.5824716
15187,678425,359729.98,181012.72,51.5265804,-2.5818711
15198,678440,359634.06,180906.05,51.5256145,-2.5832414
15223,678486,365848.38,171383.73,51.440408,-2.4927451
15176,678533,364137.12,171313.3,51.4396689,-2.5173571
15219,678646,364724.31,173714.01,51.4612912,-2.5091496
15191,678735,366362.31,176360.31,51.4851847,-2.4858258
15230,678969,359295.77,180658.78,51.5233669,-2.5880887
15235,678980,359351.54,180699.26,51.5237349,-2.5872895
15177,678982,359339.22,180677.1,51.5235348,-2.5874645
15213,679135,367430.75,177350.76,51.4941528,-2.4705304
15178,679180,367484.23,177295.07,51.4936552,-2.469755
15192,679196,367526.83,177269.8,51.4934305,-2.469139
15199,679207,364874.32,172345.06,51.448992,-2.5068542
15220,679239,364895.7,172336.76,51.4489187,-2.5065458
15236,679272,364940.83,172392.06,51.4494187,-2.5059019
15179,679275,364994.72,172376.65,51.4492835,-2.5051249
15181,679280,364977.73,172395,51.4494474,-2.5053712
15182,679282,364983.83,172395.42,51.4494516,-2.5052835
15183,679284,365004.94,172399.36,51.4494883,-2.5049801
15200,679310,370206.04,175836.9,51.4806948,-2.4304266
15202,679312,370217.26,175834.9,51.4806774,-2.4302649
15209,679328,370221.66,175817.46,51.4805209,-2.4302
15214,679333,370223.32,175790.48,51.4802784,-2.4301738
15221,679337,370245.22,175788.03,51.4802575,-2.4298583
15224,679346,370253.86,175813.47,51.4804867,-2.429736
15227,679365,365624.02,173988.89,51.4638183,-2.4962269
15188,679398,370700.99,183704.18,51.5514585,-2.4239552
15193,679403,370744.64,183717.85,51.5515836,-2.4233268
15204,679576,365890.48,173501.33,51.4594506,-2.4923445
15205,679830,371214.78,184363.61,51.5574142,-2.4165993
17201,100120002592,375017,166785,51.3995385,-2.3605073
17217,100120002602,375102,166811,51.3997761,-2.3592873
17292,100120002641,374448,163824,51.3728892,-2.3684722
17327,100120002661,374246,163901,51.3735724,-2.3713798
17352,100120002671,374372,163939,51.3739198,-2.3695724
17403,100120002702,374303,163908,51.3736379,-2.3705614
17183,100120002734,373886,162903,51.3645823,-2.3764779
17257,100120002777,373563,162791,51.3635602,-2.381109
17293,100120002798,373521,162804,51.3636751,-2.3817132
17371,100120002825,373485,162634,51.3621449,-2.3822176
17372,100120002831,373482,162619,51.3620099,-2.3822595
17128,100120002852,373416,162608,51.3619078,-2.3832066
17184,100120003051,374181,163052,51.3659356,-2.3722516
17294,100120003240,375242,162739,51.3631687,-2.3569896
17129,100120003293,374485,162096,51.3573535,-2.367816
17149,100120003300,374546,162129,51.3576529,-2.3669424
17150,100120003304,374633,162169,51.3580165,-2.3656958
17170,100120003309,374731,162159,51.357931,-2.3642877
17275,100120003367,375282,162344,51.3596188,-2.3563875
17295,100120003374,375336,162363,51.359792,-2.3556133
17314,100120003379,375381,162331,51.3595062,-2.3549647
17328,100120003393,375440,162360,51.3597695,-2.3541194
17202,100120003459,372377,165043,51.3837523,-2.3983195
17242,100120003478,372311,165166,51.384855,-2.3992775
17151,100120003576,366307,160728,51.3446249,-2.4851314
17152,100120003579,366262,160698,51.3443525,-2.4857747
17329,100120003671,372674,166900,51.4004641,-2.3941951
17353,100120003679,372593,166901,51.4004692,-2.3953595
17373,100120003688,372298,167206,51.4031972,-2.399624
17388,100120003690,372302,167210,51.4032334,-2.3995668
17258,100120003769,373554,164571,51.3795645,-2.3813716
17276,100120003775,373548,164598,51.379807,-2.3814598
17374,100120003812,372619.13,166843.73,51.3999555,-2.3949795
17375,100120003816,372671,166825,51.3997896,-2.3942324
17389,100120003825,372655,166777,51.3993572,-2.3944587
17390,100120003828,372707,166863,51.400133,-2.3937179
17130,100120003843,372631,166690,51.3985738,-2.3947969
17171,100120003858,372667,166690,51.3985755,-2.3942795
17185,100120003871,372771,166616,51.3979152,-2.3927789
17218,100120003885,372821,166611,51.3978726,-2.3920598
17219,100120003886,372841,166647,51.3981973,-2.3917751
17259,100120003902,372920,166646,51.3981921,-2.3906395
17296,100120003927,376030,166553,51.3974965,-2.3459303
17297,100120003929,376020,166559,51.39755,-2.3460744
17404,100120003981,376087,166881,51.4004481,-2.3451332
17172,100120004012,377934,168206,51.4124373,-2.3186657
17186,100120004025,374023,164720,51.3809261,-2.3746439
17260,100120004059,373943,164590,51.3797535,-2.3757838
17277,100120004062,373938.18,164575.08,51.3796191,-2.3758519
17330,100120004084,375579,166016,51.3926486,-2.3523758
17187,100120004147,372845.86,163474.92,51.3696755,-2.3914621
17220,100120004167,372346,165818,51.3907192,-2.3988254
17131,100120004255,373636,164643,51.3802158,-2.3801988
17173,100120004269,373566,164652,51.3802934,-2.3812052
17188,100120004280,373610,164680,51.3805472,-2.3805751
17221,100120004296,375047,164147,51.3758203,-2.3598897
17354,100120004354,372893,163010,51.3654975,-2.3907492
17391,100120004385,372878,162945,51.3649123,-2.3909597
17153,100120004405,373925,164188,51.3761381,-2.3760127
17222,100120004439,374565,163168,51.366996,-2.3667442
17261,100120004464,378006.97,167891.56,51.4096129,-2.3175969
17278,100120004473,377974,167941,51.4100561,-2.3180741
17298,100120004484,378001,168024,51.4108035,-2.317691
17331,100120004500,378032,168091,51.4114071,-2.3172495
17355,100120004506,378041,168116,51.4116323,-2.3171216
17376,100120004517,378027,168148,51.4119194,-2.3173249
17377,100120004520,378086,168149,51.4119307,-2.3164766
17132,100120004549,378143,168260,51.412931,-2.3156639
17133,100120004553,378131,168245,51.4127957,-2.3158356
17174,100120004567,378096,168192,51.4123178,-2.3163355
17223,100120004588,378191,168217,51.4125462,-2.3149711
17224,100120004591,378182,168180,51.4122132,-2.3150982
17243,100120004599,378115,168095,51.4114463,-2.3160563
17262,100120004602,378103,168068,51.4112031,-2.3162272
17154,100120004698,373088,165508,51.3879676,-2.3881383
17189,100120004708,373092,165557,51.3884084,-2.3880845
17203,100120004724,373094,165633,51.3890919,-2.3880615
17225,100120004732,373092,165672,51.3894425,-2.3880932
17244,100120004738,373096,165696,51.3896585,-2.3880376
17315,100120004905,374103,163299,51.3681529,-2.37339
17332,100120004915,374046,163265,51.3678446,-2.3742063
17333,100120004921,374060,163368,51.3687714,-2.3740128
17155,100120004970,374044,163409,51.3691393,-2.3742456
17279,100120005032,375781,166942,51.4009835,-2.3495361
17299,100120005039,375749,166983,51.4013508,-2.3499989
17334,100120005057,374657,164845,51.3820789,-2.365543
17335,100120005063,374618,164975,51.383246,-2.3661128
17134,100120005408,372596,165268,51.385786,-2.3951901
17135,100120005412,372639,165265,51.3857611,-2.3945719
17245,100120005465,374803,163864,51.3732648,-2.3633751
17246,100120005744,375626,166187,51.3941882,-2.3517121
17280,100120005762,375651,166244,51.3947018,-2.3513567
17190,100120005849,366555,162257,51.3583877,-2.4817145
17204,100120005857,366510,162256,51.3583761,-2.4823607
17191,100120006005,373198.23,166365.35,51.3956818,-2.386619
17263,100120006041,378978,166813,51.399952,-2.3035715
17316,100120006078,372971,166396,51.3959466,-2.3898873
17336,100120006085,372988,166377,51.3957766,-2.3896416
17337,100120006086,372991,166374,51.3957498,-2.3895982
17247,100120006166,373623,162116,51.3574937,-2.3801968
17338,100120006216,375306,166315,51.3953252,-2.3563203
17356,100120006218,375289,166308,51.3952615,-2.3565642
17378,100120006229,372961,164969,51.3831151,-2.3899223
17136,100120006259,375214,165830,51.3909603,-2.3576087
17226,100120006291,373435,164056,51.3749283,-2.3830428
17339,100120006346,375240,162257,51.3588347,-2.3569846
17205,100120006433,372573.18,164687.02,51.380561,-2.3954731
17227,100120006440,372605,164683,51.3805264,-2.3950156
17228,100120006441,372551.45,164697.17,51.3806512,-2.3957861
17281,100120006466,372941,165522,51.3880865,-2.3902518
17357,100120006497,373046.57,165746.07,51.3901063,-2.3887517
17137,100120006535,372973,165445,51.3873957,-2.3897861
17229,100120006583,375691,162265,51.3589262,-2.350508
17248,100120006591,375813,162238,51.3586886,-2.3487541
17379,100120006648,365868,160668,51.3440591,-2.4914285
17156,100120006679,373592,165235,51.3855367,-2.3808752
17192,100120006695,373615,165275,51.3858974,-2.3805476
17193,100120006698,373619,165262,51.3857807,-2.3804892
17206,100120006703,373622,165236,51.3855471,-2.3804441
17264,100120006727,373380.05,163831.58,51.3729078,-2.3838153
17358,100120006769,373326.92,163742.76,51.3721067,-2.3845719
17405,100120006787,373304.14,163698.49,51.3717076,-2.3848958
17138,100120006803,373254.68,163659.16,51.3713516,-2.3856034
17157,100120006812,373276.15,163644.25,51.3712186,-2.3852938
17194,100120006825,373231.19,163614.36,51.3709477,-2.3859374
17282,100120006865,373209.59,163495.33,51.3698764,-2.3862387
17359,100120006900,373150.3,163412.46,51.3691285,-2.3870841
17392,100120006910,373171.3,163394.08,51.3689642,-2.386781
17406,100120006914,373665,165272,51.3858728,-2.3798289
17407,100120006920,373698,165289,51.3860272,-2.379356
17116,100120006933,373427,162794,51.3635808,-2.3830626
17230,100120006982,373395,162671,51.3624733,-2.383513
17249,100120006989,373371,162694,51.362679,-2.3838594
17265,100120006999,373393,162791,51.3635522,-2.3835508
17360,100120007048,373885,163653,51.3713259,-2.3765478
17393,100120007065,373974,163671,51.3714918,-2.3752705
17394,100120007070,373976,163639,51.3712042,-2.3752394
17139,100120007083,374057,163672,51.3715047,-2.3740782
17158,100120007090,374129,163607,51.3709235,-2.3730391
17159,100120007092,374138,163607,51.3709239,-2.3729098
17207,100120007113,374190,163618,51.3710252,-2.3721636
17266,100120007146,378356,167537,51.4064383,-2.3125569
17283,100120007150,375680,166757,51.3993157,-2.3509752
17340,100120007187,375621,166767,51.3994031,-2.351824
17361,100120007196,373719,164379,51.3778459,-2.3789866
17140,100120007221,373719,164430,51.3783045,-2.3789904
17141,100120007223,373714,164422,51.3782323,-2.3790616
17208,100120007263,374050,161885,51.3554365,-2.3740476
17284,100120007296,374074,161831,51.354952,-2.373699
17142,100120007374,373841,165833,51.3909253,-2.3773412
17160,100120007386,373763.7,165724.46,51.3899457,-2.3784441
17195,100120007406,374325,165057,51.38397,-2.370329
17300,100120007455,375588,166399,51.3960928,-2.3522729
17362,100120007477,375644,166424,51.39632,-2.3514697
17380,100120007488,375684,166481,51.3968342,-2.3508987
17381,100120007489,375672,166440,51.3964651,-2.3510683
17395,100120007498,373024.11,166274.4,51.3948558,-2.3891147
17175,100120007528,373614,164102,51.3753504,-2.3804745
17285,100120007577,376064,166778,51.399521,-2.3454569
17317,100120007597,376062,166748,51.3992512,-2.3454836
17286,100120007720,373215,164082,51.3751517,-2.3862055
17301,100120007727,373228,164098,51.3752961,-2.3860199
17341,100120007740,373223,164131,51.3755926,-2.3860942
17117,100120007782,371772.38,164737.97,51.3809797,-2.4069832
17161,100120007804,373764,164703,51.3807612,-2.3783641
17209,100120007831,373756.98,164675.08,51.3805099,-2.3784629
17210,100120007832,373763,164670,51.3804645,-2.378376
17287,100120007864,374743,163594,51.3708344,-2.3642178
17302,100120007881,377237,165954,51.3921605,-2.3285425
17318,100120007886,377243,166014,51.3927002,-2.3284601
17176,100120007954,372430,164606,51.3798255,-2.397524
17231,100120007981,373800.94,164637.58,51.3801747,-2.3778285
17232,100120007984,373797.21,164623.13,51.3800446,-2.377881
17267,100120007995,373769,164578,51.3796375,-2.378283
17268,100120008001,373759,164550,51.3793853,-2.3784246
17288,100120008007,373716,164536,51.3792574,-2.3790413
17303,100120008011,373723,164555,51.3794286,-2.3789422
17319,100120008026,373755.57,164618.82,51.3800039,-2.378479
17363,100120008041,379254,166697,51.3989192,-2.2995972
17118,100120008073,379222,166582,51.397884,-2.3000504
17143,100120008076,379192,166557,51.3976581,-2.3004802
17144,100120008082,379145,166488,51.3970359,-2.3011517
17162,100120008093,375842,166342,51.3955912,-2.3486181
17177,100120008103,375933,166395,51.3960717,-2.3473138
17304,100120008159,377563,166071,51.3932256,-2.3238646
17211,100120008273,372443,167351,51.4045081,-2.3975509
17233,100120008279,372377,167377,51.4047386,-2.3985018
17269,100120008296,374103,163805,51.3727027,-2.3734271
17342,100120008332,374198,163775,51.3724373,-2.3720602
17196,100120008413,372487,164058,51.3749009,-2.3966625
17270,100120008448,372416,166002,51.3923771,-2.3978337
17305,100120008460,372448,166054,51.3928462,-2.3973779
17382,100120008497,372759,166826,51.3998028,-2.3929675
17396,100120008507,372768,166869,51.4001899,-2.3928415
17178,100120008547,372893,166883,51.4003218,-2.3910457
17364,100120008632,373498,162085,51.3572092,-2.3819897
17397,100120008650,375797,166376,51.395895,-2.3492673
17163,100120008822,378277,167649,51.4074424,-2.3136996
17197,100120008842,375979,166770,51.3994454,-2.3466781
17234,100120008863,373101,162839,51.3639699,-2.3877485
17250,100120008867,373120,162829,51.3638809,-2.3874748
17289,100120008884,373218,162842,51.3640025,-2.3860682
17306,100120008902,373242,162935,51.3648398,-2.3857305
17320,100120008908,373242,162950,51.3649747,-2.3857317
17365,100120008919,373266,162873,51.3642835,-2.3853811
17366,100120008925,373272,162912,51.3646344,-2.3852979
17398,100120008937,373269,162993,51.3653626,-2.3853471
17119,100120008952,373404,165226,51.385447,-2.383576
17164,100120008972,373399,165351,51.3865707,-2.3836572
17321,100120009043,372011.32,164333.59,51.3773555,-2.4035181
17367,100120009058,372647,163831,51.3728676,-2.3943464
17383,100120009079,372587,163854,51.3730714,-2.3952101
17120,100120009222,378105,167757,51.4084068,-2.3161791
17165,100120009235,378134,167604,51.4070322,-2.3157527
17212,100120009257,378162,167658,51.4075188,-2.3153535
17121,100120009266,378146,167741,51.4082645,-2.3155887
17122,100120009271,378135,167788,51.4086867,-2.3157497
17145,100120009282,378084,167864,51.4093681,-2.3164877
17198,100120009305,378065,167753,51.4083693,-2.316754
17123,100120009323,378008,167800,51.4087896,-2.3175764
17124,100120009325,378015,167788,51.408682,-2.317475
17179,100120009353,374185,163216,51.3674104,-2.3722061
17199,100120009429,373515,163373,51.3687909,-2.3818421
17235,100120009444,373402,163394,51.3689744,-2.383467
17125,100120009473,373160,163278,51.3679199,-2.3869345
17146,100120009479,373099,163254,51.3677012,-2.3878089
17213,100120009509,372903,163200,51.3672063,-2.3906202
17214,100120009510,372899,163196,51.3671702,-2.3906773
17215,100120009511,372895,163194,51.367152,-2.3907346
17236,100120009522,372860,163169,51.3669255,-2.3912355
17251,100120009609,374741,162939,51.3649448,-2.3641997
17252,100120009611,374735,162912,51.3647018,-2.364284
17271,100120009615,374730,162852,51.3641621,-2.3643515
17307,100120009631,374692,162731,51.3630724,-2.3648887
17126,100120009643,374713,162561,51.3615448,-2.3645749
17200,100120009673,374768,162302,51.3592184,-2.3637665
17237,100120009692,374770,162582,51.3617362,-2.3637577
17238,100120009695,374783,162560,51.3615389,-2.3635695
17322,100120009742,374653,162336,51.359519,-2.3654205
17308,100120009837,375078,166742,51.3991546,-2.3596275
17309,100120009841,375100,166720,51.3989577,-2.3593097
17323,100120009853,375173,166775,51.3994555,-2.3582642
17343,100120009860,375240,166792,51.3996113,-2.3573023
17147,100120009879,375311,166781,51.3995155,-2.356281
17180,100120009893,375427,166548,51.3974255,-2.3545974
17239,100120009924,375233,166628,51.3981364,-2.3573915
17324,100120009971,375523,166443,51.3964856,-2.3532102
17368,100120009997,372238,167425,51.4051634,-2.4005038
17272,100120010021,373714,164087,51.3752202,-2.3790367
17273,100120010034,373684,164037,51.3747692,-2.3794639
17290,100120010046,373737,164054,51.3749245,-2.3787038
17274,100120010056,373759,164092,51.3752672,-2.3783905
17310,100120010207,366402.49,160607.95,51.3435512,-2.4837491
17325,100120010218,366420,160566,51.3431751,-2.4834937
17311,100120010253,376255,167080,51.4022445,-2.3427317
17312,100120010277,374037,164011,51.3745518,-2.3743905
17344,100120010288,374018,163953,51.3740295,-2.3746592
17313,100120010301,373980,163888,51.3734433,-2.3752003
17345,100120010319,373994,163983,51.3742981,-2.3750062
17346,100120010383,375587,165585,51.3887736,-2.352231
17347,100120010385,375602,165584,51.3887653,-2.3520154
17348,100120010413,375478,165640,51.3892634,-2.3538013
17349,100120010416,375458,165652,51.3893705,-2.3540895
17369,100120010419,375465,165614,51.3890291,-2.3539863
17370,100120010452,375697,165559,51.3885446,-2.3506484
17399,100120010644,375264,162401,51.3601305,-2.35665
17384,100120010661,375249,162552,51.3614876,-2.356876
17385,100120010662,372929,165286,51.3859639,-2.3904063
17240,100120010722,372587,166109,51.3933475,-2.3953844
17241,100120010747,372628,166021,51.3925583,-2.3947883
17253,100120010777,372436,166173,51.3939157,-2.3975596
17254,100120010784,372453,166197,51.3941323,-2.3973171
17255,100120010792,375533,166244,51.3946967,-2.3530527
17166,100120010922,372434,164559,51.3794031,-2.3974629
17386,100120010924,372440,164550,51.3793225,-2.397376
17400,100120010937,372449,164452,51.3784417,-2.3972391
17401,100120010953,372544,164396,51.3779428,-2.3958698
17167,100120010960,372546,164443,51.3783655,-2.3958447
17168,100120010965,372619,164383,51.3778296,-2.3947912
17402,100120010974,372598,164433,51.3782781,-2.3950968
17216,100120011150,376279.44,166868.87,51.4003472,-2.3423661
16688,100120011251,371808,164179,51.3759554,-2.406427
16689,100120011252,371845,164128,51.3754987,-2.4058914
16738,100120011273,371825,164278,51.3768464,-2.4061906
16762,100120011281,371840,164323,51.3772518,-2.4059787
16834,100120011316,375395,166390,51.3960035,-2.3550463
16591,100120011342,373051,163011,51.3655141,-2.3884798
16618,100120011353,373103,163030,51.3656874,-2.3877344
16635,100120011369,375559,166105,51.393448,-2.3526694
16654,100120011375,375578,166124,51.3936197,-2.3523976
16690,100120011396,376388.6,162518.61,51.3612361,-2.3405062
16707,100120011401,376364,162502,51.3610857,-2.3408585
16797,100120011457,372862,163563,51.3704682,-2.3912371
16691,100120011547,376325,166853,51.4002064,-2.3417102
16721,100120011721,372561,167208,51.403228,-2.3958434
16739,100120011728,372618,167213,51.4032758,-2.3950244
16763,100120011739,372702,167154,51.4027493,-2.3938123
16798,100120011760,372595,167173,51.402915,-2.3953519
16817,100120011766,372620,167246,51.4035726,-2.3949982
16563,100120011796,372692,167220,51.4033423,-2.3939612
16564,100120011803,372811,166339,51.3954264,-2.3921827
16592,100120011807,372820,166331,51.3953549,-2.3920527
16619,100120011821,372814,166276,51.3948601,-2.3921347
16671,100120011843,372919,166321,51.3952698,-2.390629
16692,100120011850,372902,166289,51.3949812,-2.3908709
16565,100120011950,374864,163495,51.3699496,-2.3624725
16593,100120011955,374922,163518,51.370159,-2.361641
16708,100120012011,376309,166239,51.3946849,-2.3418989
16722,100120012170,374456.63,162159.97,51.3579274,-2.3682281
16740,100120012177,374567,162269,51.3589127,-2.3666508
16787,100120012193,374478,162257,51.3588008,-2.3679282
16788,100120012199,374460,162278,51.3589888,-2.3681882
16799,100120012204,374397,162288,51.3590759,-2.3690937
16800,100120012211,374421.9,162317.45,51.3593418,-2.3687382
16818,100120012213,374413.6,162324.69,51.3594065,-2.3688579
16819,100120012217,374389.03,162353.09,51.3596608,-2.3692129
16820,100120012222,374337,162357,51.3596936,-2.3699604
16636,100120012275,374572.49,162376.49,51.3598794,-2.3665797
16655,100120012276,374585.68,162352.38,51.3596633,-2.3663885
16656,100120012279,374617,162268,51.358906,-2.3659327
16723,100120012312,377836,165651,51.3894599,-2.3199145
16724,100120012313,377765,165797,51.3907699,-2.3209441
16741,100120012322,377905,165685,51.3897683,-2.318925
16764,100120012327,377981,165728,51.3901579,-2.3178355
16594,100120012388,372759,166524,51.3970874,-2.3929443
16637,100120012403,372787,166587,51.3976552,-2.3925467
16709,100120012435,372545,167015,51.4014919,-2.3960584
16842,100120012517,374783,162380,51.3599204,-2.3635566
16566,100120012520,374785,162346,51.3596148,-2.3635255
16567,100120012525,374801,162384,51.3599572,-2.3632984
16595,100120012529,374810,162385,51.3599666,-2.3631692
16742,100120012587,375153,162430,51.3603864,-2.3582462
16620,100120012659,372198,163801,51.3725759,-2.4007943
16657,100120012672,372144,163755,51.3721596,-2.4015664
16710,100120012695,372053,163821,51.3727486,-2.4028789
16711,100120012696,372051,163780,51.3723798,-2.4029044
16621,100120012788,372146,164074,51.375028,-2.4015628
16712,100120012821,372364,164012,51.3744813,-2.398426
16835,100120012876,372468.3,163964.67,51.3740608,-2.396924
16801,100120013016,374550,164048,51.3749079,-2.367023
16638,100120013077,373637,163666,51.3714312,-2.3801115
16639,100120013078,373610.77,163631.89,51.3711232,-2.3804858
16765,100120013133,372503,167144,51.4026498,-2.3966722
16766,100120013135,372476.83,167138.69,51.4026007,-2.397048
16568,100120013194,374463,163563,51.3705431,-2.3682379
16596,100120013204,374387,163515,51.3701081,-2.3693262
16640,100120013217,374374,163467,51.3696759,-2.3695094
16641,100120013222,374271,163503,51.3699949,-2.3709916
16658,100120013230,374241,163535,51.3702812,-2.3714249
16821,100120013297,373690,164227,51.3764778,-2.3793919
16659,100120013508,377597,167357,51.4047901,-2.3234575
16693,100120013531,377592,167320,51.4044572,-2.323527
16694,100120013532,377597,167324,51.4044934,-2.3234554
16743,100120013553,377753,167416,51.4053268,-2.3212185
16767,100120013567,379197,166881,51.4005716,-2.3004274
16802,100120013575,379263,166866,51.4004391,-2.2994778
16803,100120013580,379298.47,166846.97,51.4002693,-2.2989668
16569,100120013615,379530,166716,51.3991002,-2.295631
16570,100120013616,379536,166713,51.3990734,-2.2955445
16597,100120013619,379563,166705,51.3990025,-2.295156
16598,100120013773,372894.88,164626.56,51.3800328,-2.3908462
16642,100120013784,372623,166537,51.3971977,-2.3949001
16672,100120013801,372631,166614,51.3978904,-2.3947911
16622,100120013926,372806,164466,51.3785849,-2.3921109
16643,100120013931,372798,164489,51.3787913,-2.3922276
16695,100120013953,372734,164498,51.3788691,-2.3931478
16843,100120014033,375884,166989,51.4014105,-2.3480587
16844,100120014036,375911,166971,51.4012498,-2.3476693
16836,100120014149,373029,163653,51.3712854,-2.388845
16673,100120014224,373040,163580,51.3706296,-2.3886814
16725,100120014245,373096,163600,51.3708121,-2.3878784
16789,100120014271,372956,163444,51.3694028,-2.3898776
16713,100120014500,374032,163714,51.3718811,-2.3744404
16768,100120014537,373934,163772,51.3723981,-2.3758526
16790,100120014670,364989,160145,51.339303,-2.5039967
16791,100120014675,377735,166032,51.3928817,-2.3213901
16599,100120014712,377883,165959,51.3922312,-2.3192584
16644,100120014731,372873,166738,51.3990171,-2.3913221
16714,100120014796,377605,166083,51.3933351,-2.3232617
16845,100120014872,377890,166210,51.3944883,-2.3191735
16660,100120014913,374895,164216,51.3764339,-2.3620784
16696,100120014930,374863,164223,51.3764954,-2.3625387
16715,100120014939,374904,164194,51.3762365,-2.3619476
16769,100120015094,375099,162238,51.3586576,-2.3590082
16792,100120015103,375186,162262,51.3588772,-2.3577605
